Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764611452.219564,0.101566,Value,54048,403008
1764611452.219620,0.126839,Range,54048,403008
1764611452.219636,0.116587,Range,54048,403008
1764611452.219654,0.108004,Range,54048,403008
1764611452.229547,0.104427,Range,54528,410304
1764611452.229558,0.092030,Range,54528,410304
1764611452.229564,0.083923,Value,54528,410304
1764611452.229569,0.082731,Value,54528,410304
1764611452.229583,0.059366,Range,54528,410304
1764611452.239547,0.082493,Value,54720,412992
1764611452.239593,0.105858,Range,54720,412992
1764611452.239612,0.103712,Range,54720,412992
1764611452.239618,0.088692,Range,54720,412992
1764611452.239622,0.081062,Value,54720,412992
1764611452.249560,0.084639,Range,56544,418272
1764611452.249579,0.080347,Range,56544,418272
1764611452.249588,0.071764,Range,56544,418272
1764611452.249598,0.066519,Range,56544,418272
1764611452.249603,0.064611,Value,56544,418272
1764611452.259567,0.084162,Range,57216,421152
1764611452.259573,0.080109,Value,57216,421152
1764611452.259577,0.075102,Value,57216,421152
1764611452.259586,0.054121,Range,57216,421152
1764611452.259596,0.053644,Range,57216,421152
1764611452.269526,0.031710,Value,58368,425760
1764611452.269530,0.029564,Value,58368,425760
1764611452.269534,0.024557,Value,58368,425760
1764611452.269537,0.021696,Value,58368,425760
1764611452.269541,0.020266,Value,58368,425760
1764611452.279681,0.130177,Range,58560,427104
1764611452.279699,0.129461,Value,58560,427104
1764611452.279719,0.117064,Range,58560,427104
1764611452.279727,0.102282,Value,58560,427104
1764611452.279732,0.087976,Value,58560,427104
1764611452.289602,0.061512,Value,58560,428256
1764611452.289612,0.047922,Value,58560,428256
1764611452.289618,0.044107,Value,58560,428256
1764611452.289622,0.040770,Value,58560,428256
1764611452.289626,0.033379,Value,58560,428256
1764611452.299627,0.086546,Value,59040,430080
1764611452.299682,0.120878,Range,59040,430080
1764611452.299695,0.102758,Range,59040,430080
1764611452.299699,0.087976,Value,59040,430080
1764611452.299704,0.087023,Value,59040,430080
1764611452.309697,0.120878,Value,59712,434304
1764611452.309713,0.089645,Range,59712,434304
1764611452.309751,0.105858,Range,59712,434304
1764611452.309756,0.089884,Value,59712,434304
1764611452.309762,0.076056,Range,59712,434304
1764611452.319805,0.217676,Range,60384,438432
1764611452.319821,0.218630,Value,60384,438432
1764611452.319833,0.198841,Range,60384,438432
1764611452.319848,0.186443,Range,60384,438432
1764611452.319860,0.168800,Range,60384,438432
1764611452.329676,0.092506,Value,60672,441600
1764611452.329685,0.075579,Value,60672,441600
1764611452.329690,0.062943,Value,60672,441600
1764611452.329695,0.057459,Value,60672,441600
1764611452.329727,0.064373,Range,60672,441600
1764611452.339694,0.084877,Range,60960,445152
1764611452.339706,0.071526,Range,60960,445152
1764611452.339713,0.074148,Value,60960,445152
1764611452.339735,0.081062,Range,60960,445152
1764611452.339741,0.065088,Range,60960,445152
1764611452.349684,0.081539,Value,61536,450336
1764611452.349690,0.074625,Value,61536,450336
1764611452.349705,0.066042,Range,61536,450336
1764611452.349710,0.066757,Value,61536,450336
1764611452.349715,0.043392,Range,61536,450336
1764611452.359674,0.066042,Value,61824,455136
