Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631799.132610,0.005484,Value,14840448,16591104
1764631799.132637,0.005960,Value,14840448,16591104
1764631799.133077,0.006199,Value,14840448,16591104
1764631799.142600,0.084162,Range,14840448,16592256
1764631799.142703,0.068188,Range,14840448,16592256
1764631799.142777,0.051260,Range,14840448,16592256
1764631799.142806,0.007629,Range,14840448,16592256
1764631799.143090,0.008583,Value,14840448,16592256
1764631799.152530,0.008583,Value,14841504,16598016
1764631799.152667,0.103951,Range,14841504,16598016
1764631799.152751,0.040293,Range,14841504,16598016
1764631799.152793,0.017643,Range,14841504,16598016
1764631799.153247,0.143290,Range,14841504,16598016
1764631799.162586,0.045061,Range,14841600,16601856
1764631799.162614,0.007868,Value,14841600,16601856
1764631799.162699,0.065088,Range,14841600,16601856
1764631799.162711,0.005960,Value,14841600,16601856
1764631799.163163,0.059843,Range,14841600,16601856
1764631799.172631,0.084877,Range,14841696,16604448
1764631799.172666,0.021696,Range,14841696,16604448
1764631799.172679,0.006437,Value,14841696,16604448
1764631799.172743,0.047445,Range,14841696,16604448
1764631799.173118,0.006199,Value,14841696,16604448
1764631799.182550,0.007391,Value,14841888,16607424
1764631799.182620,0.058651,Range,14841888,16607424
1764631799.182659,0.026226,Range,14841888,16607424
1764631799.182683,0.006437,Value,14841888,16607424
1764631799.183179,0.040770,Range,14841888,16607424
1764631799.192562,0.009060,Value,14841984,16608288
1764631799.192581,0.005245,Value,14841984,16608288
1764631799.192607,0.005960,Value,14841984,16608288
1764631799.192651,0.029564,Range,14841984,16608288
1764631799.193149,0.006914,Range,14841984,16608288
1764631799.202636,0.053644,Range,14842752,16610496
1764631799.202767,0.104427,Range,14842752,16610496
1764631799.202796,0.006437,Value,14842752,16610496
1764631799.202808,0.006676,Value,14842752,16610496
1764631799.203161,0.005722,Value,14842752,16610496
1764631799.212662,0.059843,Range,14843328,16616832
1764631799.212683,0.007153,Value,14843328,16616832
1764631799.212752,0.058889,Range,14843328,16616832
1764631799.212772,0.005245,Value,14843328,16616832
1764631799.213170,0.005245,Value,14843328,16616832
1764631799.222713,0.117540,Range,14843328,16617504
1764631799.222770,0.023603,Range,14843328,16617504
1764631799.222804,0.009775,Value,14843328,16617504
1764631799.222903,0.073433,Range,14843328,16617504
1764631799.223176,0.006199,Value,14843328,16617504
1764631799.232629,0.013828,Value,14844288,16624608
1764631799.232642,0.005245,Value,14844288,16624608
1764631799.232668,0.005722,Value,14844288,16624608
1764631799.232693,0.006676,Value,14844288,16624608
